,id,fighter_name,total_wins,total_losses,total_draws,total_nc,height,weight,reach,stance,dob,slpm,str_acc,sapm,str_def,td_avg,td_acc,td_def,td_acc,sub_avg
1654,c4731f43693b96b8,Rodolfo Rubio Perez,10,16,1,0,"5'5""",145,--,Orthodox,"Jan,29,1987",1.13,36%,1.00,62%,2.00,33%,33%,33%,0.0
1655,260e9e0d4954aea6,Rodolfo Vieira,7,1,0,0,"6'0""",185,"73""",Orthodox,"Sep,25,1989",1.66,42%,3.06,42%,7.00,47%,0%,47%,1.6
1656,a20d7dfaba74c067,Rodrigo Damm,13,9,0,0,"5'7""",155,"71""",Orthodox,"Feb,03,1980",3.50,36%,5.61,57%,0.44,16%,80%,16%,0.3
1657,d31a5546c0e9b213,Rodrigo Nascimento,8,1,0,0,"6'2""",246,"80""",Orthodox,"Nov,26,1992",4.23,55%,4.32,42%,2.70,100%,100%,100%,2.7
1658,94070f6544c4b2a5,Rodrigo Ruas,4,5,1,1,"5'10""",185,--,Orthodox,"Oct,06,1977",1.28,35%,7.00,41%,0.00,0%,0%,0%,0.0
1659,a4dc47001f202bcd,Rodrigo de Lima,8,3,1,0,"5'7""",155,--,Orthodox,"Mar,12,1991",1.29,33%,5.50,32%,2.66,36%,0%,36%,1.3
1660,3b9f723e2720a238,Roger Bowling,12,6,0,1,"5'9""",155,"68""",Orthodox,"Dec,05,1982",3.90,47%,3.86,51%,3.09,43%,27%,43%,0.9
1661,a6bbd3df469c6bea,Roger Gracie,8,2,0,0,"6'4""",185,"79""",Orthodox,"Sep,26,1981",1.78,35%,1.79,61%,1.87,53%,60%,53%,1.9
1662,27d65e9d0fba61ea,Roger Hollett,13,5,0,0,"5'11""",205,--,Orthodox,"Oct,08,1978",1.83,47%,6.47,34%,1.00,28%,30%,28%,0.0
1663,daf1b84aebd6602b,Roger Huerta,23,9,1,1,"5'9""",155,"70""",Orthodox,"May,20,1983",3.64,36%,2.33,56%,2.13,46%,52%,46%,0.5
1664,3a12a2f096a6d975,Roger Narvaez,8,3,0,0,"6'3""",185,--,Southpaw,"Sep,09,1983",2.12,37%,3.32,64%,0.00,0%,50%,0%,0.9
1665,fe5ca7ef93c3f6a7,Roger Zapata,4,2,0,0,"5'11""",170,--,Southpaw,"May,09,1986",2.60,51%,2.13,36%,0.00,0%,81%,0%,1.4
1666,07a2bdaa0afdd831,Rogerio Bontorin,16,3,0,1,"5'5""",125,"67""",Orthodox,"Apr,25,1992",2.19,50%,3.12,38%,1.90,40%,51%,40%,1.6
1667,73e09f837f3b5ecc,Rogerio Nogueira,23,10,0,0,"6'2""",205,"75""",Southpaw,"Jun,02,1976",2.43,35%,2.34,59%,0.64,44%,62%,44%,0.8
1668,173acb3f920082b8,Roland Delorme,9,5,0,1,"5'9""",135,"71""",Orthodox,"Dec,18,1983",2.28,44%,4.32,40%,2.51,34%,42%,34%,1.6
1669,2e04a3b4a2011b97,Roland Payne,0,1,0,0,"5'9""",205,--,Orthodox,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
1670,37b1696e6d115957,Rolando Delgado,11,6,1,0,"6'3""",155,"77""",Orthodox,"Nov,22,1981",1.56,40%,1.83,62%,1.17,22%,0%,22%,3.5
1671,55ed59d541f8b90c,Rolando Dy,9,7,1,1,"5'8""",145,"69""",Orthodox,"Aug,11,1990",3.04,37%,4.47,52%,0.30,20%,68%,20%,0.0
1672,57887765f831e228,Roldan Sangcha'an,4,2,0,0,"5'4""",125,--,Orthodox,"Dec,04,1990",2.71,46%,2.15,51%,1.94,60%,68%,60%,0.0
1673,e4a9dbade7c7e1a7,Rolles Gracie,8,4,0,0,"6'4""",242,--,Orthodox,"Jul,14,1978",2.30,32%,3.38,55%,2.30,10%,0%,10%,0.0
1674,d61316139d68dbe3,Roman Bogatov,10,1,0,0,"5'8""",155,"73""",Orthodox,"Dec,15,1990",3.33,42%,4.40,44%,1.00,9%,50%,9%,0.0
1675,327d5f279895110d,Roman Dolidze,8,0,0,0,"6'2""",205,"76""",Orthodox,"Jul,15,1988",3.64,53%,1.71,67%,2.34,60%,0%,60%,2.3
1676,9d83f6da776ff7d6,Roman Kopylov,8,1,0,0,"6'0""",185,"75""",Southpaw,"May,04,1991",2.64,38%,3.07,63%,0.00,0%,66%,0%,0.0
1677,2961be02cfb0d2c1,Roman Mitichyan,8,3,0,0,"5'10""",170,--,Orthodox,"Sep,04,1978",0.26,16%,2.70,43%,1.93,100%,25%,100%,1.9
1678,72c4b253d2f5ebf2,Roman Salazar,10,6,0,1,"5'7""",135,--,Orthodox,"Feb,21,1988",1.95,39%,2.89,57%,1.77,18%,50%,18%,0.0
1679,73ef22f25d0f70e2,Romie Aram,7,1,0,0,"5'10""",170,--,Orthodox,"Dec,02,1977",1.80,35%,2.83,50%,2.50,62%,83%,62%,0.0
1680,453ee00c3e1ae9dd,Ron Faircloth,33,20,0,1,"5'9""",205,--,Orthodox,"Aug,16,1979",0.39,40%,8.90,42%,0.00,0%,0%,0%,0.0
1681,6dd758d34da8d254,Ron Stallings,14,8,0,1,"6'2""",170,"75""",Southpaw,"Jan,25,1983",3.22,60%,3.26,51%,0.00,0%,71%,0%,0.0
1682,efaf544314bb5c2e,Ron Waterman,16,6,2,0,"6'2""",280,--,Orthodox,"Nov,23,1965",0.84,50%,1.37,42%,4.19,69%,50%,69%,2.8
1683,23ab42947c1990e3,Ron van Clief,0,1,0,0,"5'10""",190,--,Orthodox,"Jan,25,1943",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
1684,b9e871af730f826c,Ronald Jhun,24,26,2,0,"5'11""",170,--,Orthodox,"Sep,21,1970",1.45,57%,3.01,50%,1.81,100%,100%,100%,0.0
1685,8bdac25ce0bb874d,Ronda Rousey,12,2,0,0,"5'7""",135,"66""",Orthodox,"Feb,01,1987",4.17,52%,4.14,44%,6.26,68%,50%,68%,4.8
1686,e7e01e266a9d4342,Ronnie Lawrence,7,1,0,0,"5'8""",135,"68""",Switch,"Jun,13,1992",3.80,58%,1.09,61%,10.86,76%,100%,76%,0.5
1687,bd21a1e3d41c97ee,Ronny Markes,17,5,0,0,"6'1""",185,"75""",Orthodox,"Apr,21,1988",2.17,53%,2.43,45%,3.13,40%,100%,40%,0.5
1688,b71ce838b01f2cad,Rony Jason,14,7,0,1,"5'7""",145,"73""",Orthodox,"Mar,21,1984",2.04,44%,3.14,53%,0.59,30%,36%,30%,0.8
1689,cce79e827569f26e,Ronys Torres,35,5,0,0,"5'7""",155,--,Orthodox,"Aug,13,1975",0.87,26%,1.93,57%,4.00,47%,16%,47%,0.5
1690,37c5366d18ed6c05,Roosevelt Roberts,10,2,0,1,"6'2""",155,"73""",Orthodox,"Feb,11,1994",3.03,49%,2.27,52%,1.75,53%,58%,53%,1.1
1691,2c5a0b8317f8f27a,Roque Martinez,15,7,2,0,"5'10""",250,"72""",Orthodox,"Mar,04,1986",2.67,51%,4.68,59%,0.62,50%,16%,50%,0.0
1692,cbd5d3cdd862e90e,Rory MacDonald,19,4,0,0,"6'0""",170,"76""",Orthodox,"Jul,22,1989",3.75,42%,2.80,62%,1.77,47%,88%,47%,0.4
1693,23a16ebe733e3041,Rory Markham,17,6,0,0,"6'0""",170,"71""",Orthodox,"Mar,25,1982",1.98,21%,10.27,45%,0.00,0%,0%,0%,0.0
1694,546015aa2ad945fd,Rory Singer,11,9,0,0,"6'2""",185,"77""",Orthodox,"May,28,1976",2.55,39%,2.42,63%,0.39,25%,64%,25%,0.8
1695,47b63240018d5d86,Rose Namajunas,10,4,0,0,"5'5""",115,"65""",Orthodox,"Jun,29,1992",4.13,40%,3.98,60%,1.91,53%,50%,53%,0.8
1696,5dfe71ade71f3a4b,Rosi Sexton,13,5,0,0,"5'3""",135,--,Orthodox,"Jul,16,1977",3.31,39%,7.42,41%,0.75,10%,80%,10%,0.0
1697,4f732e58ed907eff,Ross Pearson,20,16,0,1,"5'8""",155,"69""",Orthodox,"Sep,26,1984",3.68,40%,4.09,62%,0.74,35%,75%,35%,0.0
1698,7215953cd5c6254d,Ross Pointon,6,17,0,0,"5'8""",170,--,Orthodox,"Feb,18,1980",2.62,23%,2.77,58%,1.19,100%,0%,100%,0.0
1699,1fc64507a0cb38cf,Rostem Akman,6,2,0,0,"5'10""",170,"72""",Switch,"Dec,19,1991",1.80,25%,3.97,57%,1.00,40%,87%,40%,0.0
1700,8ddf9c51c5fdea75,Rousimar Palhares,19,8,0,0,"5'8""",170,"71""",Orthodox,"Feb,26,1980",1.75,51%,2.04,59%,3.93,45%,0%,45%,4.1
1701,4498b382c65a7faa,Roxanne Modafferi,25,19,0,0,"5'7""",125,"69""",Orthodox,"Sep,24,1982",3.13,30%,5.03,53%,1.42,23%,30%,23%,0.1
1702,3f7c14c7eca7195d,Roy Nelson,22,14,0,0,"6'0""",263,"73""",Orthodox,"Jun,20,1976",2.18,36%,4.79,46%,1.14,27%,65%,27%,0.1
1703,669a3cb6e394f515,Royce Alger,3,2,0,0,"5'10""",199,--,Orthodox,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
1704,429e7d3725852ce9,Royce Gracie,15,2,3,0,"6'1""",175,--,Southpaw,"Dec,12,1966",0.88,41%,1.13,37%,0.00,0%,66%,0%,0.8
1705,b9c03e7a4557e542,Royston Wee,4,1,0,0,"5'7""",135,"67""",Orthodox,"Nov,15,1986",1.10,60%,2.45,49%,3.38,81%,0%,81%,0.0
1706,7e208569469c8bc8,Ruan Potts,11,6,0,0,"6'2""",247,"75""",Orthodox,"Feb,23,1978",0.85,37%,5.92,22%,0.75,16%,33%,16%,2.3
1707,02d276b7d62b3472,Rudyard Moncayo,0,3,0,0,"5'10""",195,--,Orthodox,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
1708,369e1ce458ef50a6,Ruslan Magomedov,14,1,0,0,"6'3""",242,"78""",Orthodox,"Nov,26,1986",4.02,47%,1.47,66%,0.33,100%,88%,100%,0.0
1709,f50d95223751e6ca,Russell Doane,15,8,0,0,"5'7""",135,"70""",Orthodox,"Aug,13,1986",1.75,40%,1.68,53%,2.11,45%,52%,45%,0.8
1710,9b7694d064a8a0ad,Rustam Khabilov,24,4,0,0,"5'8""",155,"73""",Orthodox,"Nov,04,1986",1.98,34%,2.16,65%,3.95,41%,61%,41%,0.1
1711,c0ab242c40decc55,Ryan Bader,23,5,0,0,"6'2""",205,"74""",Orthodox,"Jun,07,1983",2.82,43%,1.39,71%,3.37,44%,80%,44%,0.4
1712,20999e27ddd94bda,Ryan Benoit,10,7,0,0,"5'5""",125,"68""",Orthodox,"Aug,25,1989",2.95,41%,3.40,60%,0.33,25%,70%,25%,0.5
1713,46fd223e3ced39b3,Ryan Couture,11,5,0,0,"5'10""",155,"73""",Orthodox,"Aug,27,1982",3.54,45%,2.87,54%,1.55,29%,46%,29%,1.3
1714,8866c6f509c19089,Ryan Hall,8,1,0,0,"5'10""",145,"70""",Southpaw,"Feb,22,1985",2.32,43%,0.96,75%,0.31,16%,0%,16%,0.9
1715,b59037262c8fe060,Ryan Janes,10,3,0,0,"6'3""",185,"76""",Orthodox,"Aug,22,1981",7.69,48%,5.53,59%,0.35,100%,58%,100%,0.0
1716,aae99701b21554e4,Ryan Jensen,21,8,0,0,"6'1""",185,"76""",Orthodox,"Sep,20,1977",2.84,39%,2.99,59%,1.55,50%,31%,50%,1.9
1717,bc3ec52ef70fc155,Ryan Jimmo,19,5,0,0,"6'1""",205,"73""",Orthodox,"Nov,27,1981",3.12,66%,2.77,46%,0.45,28%,87%,28%,0.0
1718,4c7781da8c6cae93,Ryan LaFlare,14,3,0,0,"6'1""",170,"74""",Southpaw,"Oct,01,1983",2.89,40%,1.86,63%,2.13,44%,58%,44%,0.2
1719,35e1f9984ed64206,Ryan MacDonald,10,2,0,0,"5'11""",135,"71""",Switch,"Mar,18,1993",2.28,29%,6.49,45%,0.00,0%,0%,0%,0.0
1720,a8d521d913df4e31,Ryan Madigan,5,3,0,0,"6'0""",170,--,Orthodox,"--,",0.00,0%,3.35,47%,0.00,0%,0%,0%,0.0
1721,6a0b80a24f22e152,Ryan Parker,0,1,0,0,"6'3""",235,--,Southpaw,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
1722,35dc6220b113b7ec,Ryan Roberts,21,12,1,1,"5'6""",155,--,Orthodox,"Jul,16,1978",0.00,0%,22.50,45%,0.00,0%,0%,0%,0.0
1723,a67f5afa8d6a1b80,Ryan Spann,19,6,0,0,"6'5""",205,"79""",Orthodox,"Aug,24,1991",3.55,45%,3.45,47%,1.72,41%,60%,41%,1.7
1724,b732b326c362fb62,Ryan Thomas,20,8,0,0,"6'0""",170,--,Orthodox,"Nov,05,1984",2.01,36%,4.17,30%,5.59,33%,0%,33%,2.2
1725,55a7b2d4e54ffac9,Ryo Chonan,22,13,0,0,"5'9""",170,"70""",Orthodox,"Oct,08,1976",2.57,43%,2.25,60%,0.61,41%,39%,41%,0.3
1726,71f048adbfed5b49,Sabah Homasi,11,8,0,0,"6'0""",170,"72""",Orthodox,"Oct,19,1988",4.98,48%,6.91,47%,2.80,50%,66%,50%,0.0
1727,70d2329a92864fdb,Sabina Mazo,9,2,0,0,"5'7""",135,"70""",Orthodox,"Mar,25,1997",6.56,44%,3.91,60%,0.81,80%,66%,80%,0.2
1728,ed9d8ee3a4239b1c,Sage Northcutt,11,2,0,0,"6'0""",170,"71""",Orthodox,"Mar,01,1996",3.58,52%,1.96,58%,1.81,34%,41%,34%,0.6
1729,efb9a43415a56d34,Sai Wang,20,6,1,0,"6'0""",170,--,Southpaw,"Jan,14,1986",3.17,46%,2.27,53%,0.00,0%,77%,0%,0.0
1730,0fd5f4b838e890cc,Said Nurmagomedov,14,2,0,0,"5'8""",135,"70""",Orthodox,"Apr,05,1992",4.65,46%,2.37,60%,0.45,7%,71%,7%,0.0
1731,cbf1c7ba5408a66f,Salim Touahri,10,4,0,0,"5'10""",170,"72""",Orthodox,"Sep,28,1989",2.60,46%,2.87,58%,0.00,0%,83%,0%,0.0
1732,0e9869d712e81f8f,Sam Adkins,7,20,2,0,"6'3""",225,--,Orthodox,"Apr,26,1965",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
1733,d156513a19acf856,Sam Alvey,33,14,1,1,"6'2""",205,"75""",Southpaw,"May,06,1986",3.17,44%,3.26,55%,0.08,16%,82%,16%,0.1
1734,84a067c46306a737,Sam Hoger,10,4,0,0,"6'2""",205,--,Orthodox,"Jun,28,1980",1.07,25%,2.25,57%,1.12,38%,29%,38%,1.3
1735,e94085e821bd81de,Sam Hughes,5,2,0,0,"5'5""",115,"64""",Orthodox,"Jun,28,1992",4.00,37%,10.40,49%,0.00,0%,0%,0%,0.0
1736,b8aef0faf4ce9b31,Sam Sicilia,15,8,0,0,"5'8""",145,"67""",Orthodox,"Feb,01,1986",2.46,33%,3.55,59%,1.45,43%,70%,43%,0.9
1737,501b07aec9b8fc2d,Sam Stout,20,12,1,0,"5'9""",155,"70""",Orthodox,"Apr,23,1984",4.17,28%,4.08,57%,0.63,38%,77%,38%,0.1
1738,2067a177a2842fbf,Sammy Morgan,18,12,0,0,"5'10""",170,--,Orthodox,"Sep,28,1981",1.05,22%,3.74,40%,1.43,20%,0%,20%,0.5
1739,1208ffc5be6e31ad,Samy Schiavo,10,6,0,0,"5'8""",155,--,Orthodox,"Dec,24,1975",1.68,34%,2.62,38%,0.94,50%,66%,50%,0.9
1740,e4bde462b043d3e1,Sanae Kikuta,31,9,3,1,"5'9""",200,--,Orthodox,"Sep,10,1971",0.70,45%,0.90,52%,1.60,63%,25%,63%,1.8
1741,6d1bffff14897645,Santiago Ponzinibbio,28,4,0,0,"6'0""",170,"73""",Orthodox,"Sep,26,1986",4.21,40%,4.05,64%,0.52,44%,60%,44%,0.0
1742,88d7b6d8230e1f3f,Saparbeg Safarov,9,3,0,0,"6'1""",185,"78""",Orthodox,"Oct,14,1986",4.03,48%,2.96,47%,2.52,41%,33%,41%,0.0
1743,7be74a12d7352df2,Sara McMann,12,6,0,0,"5'6""",135,"66""",Orthodox,"Sep,24,1980",2.32,45%,1.94,48%,4.41,65%,50%,65%,0.5
1744,49b130de1da2e1bf,Sarah Alpar,9,5,0,0,"5'4""",135,"63""",Southpaw,"Jun,01,1991",2.11,54%,4.76,32%,2.69,28%,50%,28%,0.7
1745,1641ef250e9de19b,Sarah Frota,9,2,0,0,"5'6""",125,"69""",Southpaw,"Apr,14,1987",4.52,52%,2.57,55%,0.00,0%,53%,0%,0.0
1746,36df8e119aec6175,Sarah Kaufman,18,4,0,1,"5'5""",135,"66""",Orthodox,"Sep,20,1985",6.65,46%,4.00,62%,0.38,57%,81%,57%,0.0
1747,539ed332b3078821,Sarah Moras,6,8,0,0,"5'7""",135,"67""",Orthodox,"Apr,30,1988",2.28,34%,3.58,50%,0.67,21%,33%,21%,0.8
1748,a6c20202c701e5ca,Sasha Palatnikov,6,2,0,0,"6'1""",170,"72""",Switch,"Mar,15,1989",9.78,52%,7.74,51%,1.17,100%,88%,100%,0.0
1749,d2b1c1317a39f6c6,Satoshi Honma,4,6,3,0,"6'1""",205,--,Orthodox,"May,19,1968",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
1750,2620f3eb21c79614,Scott Adams,8,1,0,0,"6'0""",225,--,Southpaw,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
1751,06827d70c53ff0d9,Scott Askham,14,4,0,0,"6'3""",185,"75""",Southpaw,"May,20,1988",3.03,46%,3.52,52%,0.44,18%,65%,18%,0.7
1752,977081bc01197656,Scott Ferrozzo,4,2,0,0,"5'11""",323,--,Orthodox,"Apr,26,1965",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
1753,0ec821423baa26bd,Scott Fiedler,0,1,0,0,"6'4""",235,--,Orthodox,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
1754,df1eb4354d18a906,Scott Holtzman,14,4,0,0,"5'9""",155,"69""",Orthodox,"Sep,30,1983",4.44,49%,3.47,54%,2.16,58%,66%,58%,0.2
1755,0b64d0fed453ef7f,Scott Jorgensen,15,12,0,0,"5'5""",135,"66""",Orthodox,"Sep,17,1982",3.37,40%,3.41,65%,2.61,45%,59%,45%,0.7
1756,ac70a4f1db1b8c40,Scott Junk,8,3,1,1,"6'1""",265,--,Orthodox,"Dec,17,1978",5.13,60%,1.81,45%,0.00,0%,0%,0%,0.0
1757,be9d259be012e8a4,Scott Morris,2,1,0,0,"5'10""",210,--,Orthodox,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
1758,3410cf010558dc8b,Scott Smith,18,11,0,1,"6'0""",185,"70""",Orthodox,"May,21,1979",1.90,27%,5.87,50%,0.12,6%,58%,6%,0.5
1759,e741536153227386,Sean Alvarez,4,3,0,0,"6'0""",235,--,Orthodox,"Jul,14,1971",0.89,37%,3.25,47%,0.00,0%,0%,0%,0.0
1760,45f7cb591c3ab00b,Sean Brady,14,0,0,0,"5'10""",170,"72""",Orthodox,"Nov,23,1992",4.72,55%,3.60,63%,2.69,60%,100%,60%,1.2
1761,6d7886b094b471ac,Sean Gannon,2,1,0,0,"6'3""",265,--,Southpaw,"--,",0.00,0%,6.38,28%,0.00,0%,50%,0%,0.0
1762,008dc37cca279def,Sean McCorkle,17,7,0,0,"6'7""",265,"81""",Orthodox,"Jul,17,1976",0.85,44%,2.48,52%,2.12,40%,33%,40%,4.2
1763,cb52f9490c2dc069,Sean O'Connell,17,9,0,0,"6'1""",205,"74""",Orthodox,"Sep,02,1983",5.46,48%,6.77,45%,0.00,0%,30%,0%,0.5
1764,b50a426a33da0012,Sean O'Malley,12,1,0,0,"5'11""",135,"72""",Switch,"Oct,24,1994",6.35,57%,3.76,64%,1.05,50%,61%,50%,1.1
1765,0d506315895efffc,Sean Pierson,14,6,0,0,"6'0""",170,"76""",Southpaw,"Mar,10,1976",3.84,39%,3.73,64%,0.39,18%,66%,18%,0.4
1766,7c0847d3854a95f2,Sean Salmon,18,21,0,0,"5'10""",185,--,Southpaw,"Sep,11,1977",1.49,33%,2.03,65%,4.06,50%,0%,50%,0.0
1767,029880cdbf5ca089,Sean Sherk,36,4,1,0,"5'6""",155,"67""",Orthodox,"Aug,05,1973",2.17,35%,2.71,55%,4.09,46%,56%,46%,0.4
1768,bd5403efbaa445c0,Sean Soriano,10,5,0,0,"5'9""",145,--,Orthodox,"Oct,06,1989",3.15,61%,2.31,52%,1.27,42%,55%,42%,0.0
1769,ab850a77a0fa487d,Sean Spencer,12,6,0,0,"5'10""",170,"74""",Orthodox,"Jun,25,1987",4.24,32%,4.02,60%,0.14,33%,68%,33%,0.0
1770,0d8011111be000b2,Sean Strickland,22,3,0,0,"6'1""",185,"76""",Orthodox,"Feb,27,1991",5.09,38%,3.77,66%,1.26,60%,81%,60%,0.4
1771,4682bc59d5f55145,Sean Woodson,7,1,0,0,"6'2""",145,"78""",Orthodox,"Jun,07,1992",6.40,45%,4.43,58%,0.00,0%,77%,0%,0.0
1772,d5ed14b2153c6ed2,Semmy Schilt,26,14,1,0,"6'10""",265,--,Orthodox,"Oct,27,1973",1.20,50%,1.31,53%,0.00,0%,47%,0%,1.1
1773,165c244bcca3ed26,Seo Hee Ham,17,8,0,0,"5'2""",115,"62""",Southpaw,"Mar,08,1987",4.20,39%,5.15,61%,0.00,0%,66%,0%,0.2
1774,f14cf73e51b29254,Sergei Pavlovich,14,1,0,0,"6'3""",257,"84""",Southpaw,"May,13,1992",6.55,52%,4.59,44%,0.00,0%,50%,0%,0.0
1775,90da09db03e41748,Sergey Khandozhko,27,6,1,0,"6'1""",170,"74""",Orthodox,"May,19,1992",2.83,42%,1.70,60%,0.50,16%,64%,16%,0.0
1776,2f6a993c7f547c13,Sergey Morozov,16,4,0,0,"5'6""",135,--,Orthodox,"Jun,14,1989",0.81,23%,2.89,39%,0.00,0%,54%,0%,0.0
1777,e2f6b2769aaedd6c,Serghei Spivac,12,2,0,0,"6'3""",260,"78""",Orthodox,"Jan,24,1995",3.58,49%,2.84,58%,3.70,63%,75%,63%,0.3
1778,1bcaac2d99b90fce,Sergio Moraes,14,6,1,0,"6'0""",170,"72""",Orthodox,"Jul,23,1982",2.42,42%,3.73,59%,1.20,38%,75%,38%,0.4
1779,de75d1c45a39e221,Sergio Pettis,18,5,0,0,"5'6""",125,"69""",Orthodox,"Aug,18,1993",3.88,37%,2.91,65%,0.85,40%,67%,40%,0.4
1780,fd5b6598a3b70c0a,Seth Baczynski,20,14,0,0,"6'3""",170,"75""",Orthodox,"Oct,26,1981",3.08,31%,3.14,51%,0.89,16%,48%,16%,0.8
1781,93b9496275bbbf80,Seth Petruzelli,14,8,0,0,"6'0""",205,"76""",Orthodox,"Dec,03,1979",2.17,41%,2.08,55%,0.46,50%,47%,50%,2.3
1782,a68575214ecad140,SeungWoo Choi,9,3,0,0,"6'0""",145,"74""",Orthodox,"Nov,03,1992",3.17,41%,2.45,46%,1.03,57%,66%,57%,0.0
1783,e2b8186b618b00c4,Shamar Bailey,16,11,0,0,"5'9""",155,"75""",Southpaw,"Sep,22,1982",1.56,20%,3.91,69%,1.50,33%,37%,33%,0.0
1784,2f5cbecbbe18bac4,Shamil Abdurakhimov,20,5,0,0,"6'3""",235,"76""",Orthodox,"Sep,02,1981",2.45,44%,2.45,58%,1.23,24%,47%,24%,0.2
1785,0d980975001ae3d8,Shamil Gamzatov,14,0,0,0,"6'2""",205,"76""",Orthodox,"Aug,09,1990",4.27,46%,2.13,58%,0.00,0%,50%,0%,0.0
1786,122ac9b816d8b71c,Shana Dobson,4,5,0,0,"5'6""",125,"69""",Orthodox,"Mar,30,1989",3.34,37%,5.20,50%,0.84,50%,14%,50%,0.0
1787,98d961097baaf308,Shane Burgos,13,2,0,0,"5'11""",145,"75""",Orthodox,"Mar,19,1991",7.31,50%,5.81,60%,0.30,100%,89%,100%,0.1
1788,784285b7ae7dd85f,Shane Campbell,14,6,0,0,"6'0""",155,"71""",Orthodox,"Jan,21,1987",3.99,59%,3.19,55%,1.36,28%,82%,28%,0.0
1789,68dd7b3783c19f9c,Shane Carwin,12,2,0,0,"6'2""",265,"80""",Orthodox,"Jan,04,1975",4.38,47%,3.53,53%,1.42,33%,42%,33%,0.0
1790,a7de976620f2ed13,Shane Howell,13,10,0,0,"5'8""",125,--,Orthodox,"Nov,28,1983",1.27,32%,2.55,42%,0.00,0%,20%,0%,0.0
1791,2db7fa8db6bc9632,Shane Nelson,16,7,0,0,"5'9""",155,"70""",Southpaw,"Nov,29,1984",1.38,31%,2.84,61%,1.31,18%,54%,18%,1.6
1792,5114f1b5ad4cdf72,Shane Primm,5,5,0,0,"6'3""",205,--,Orthodox,"Jul,30,1984",0.83,26%,2.25,62%,1.78,20%,0%,20%,0.0
1793,75e0d3cc2262b732,Shane Roller,11,7,0,0,"5'10""",155,"72""",Orthodox,"Jul,14,1979",2.04,34%,2.65,60%,2.46,33%,42%,33%,1.9
1794,4cd8b03aee1d0138,Shane Young,13,5,0,0,"5'8""",145,"72""",Orthodox,"Jul,31,1993",6.01,40%,5.15,56%,0.73,25%,64%,25%,0.0
1795,85980f5da429c0a6,Shane del Rosario,11,2,0,0,"6'4""",250,--,Southpaw,"Sep,23,1983",3.93,60%,2.97,54%,1.20,40%,16%,40%,2.4
1796,568bbad0eaced57c,Shanna Young,7,3,0,0,"5'7""",135,"65""",Orthodox,"Feb,20,1991",3.05,57%,5.28,45%,0.00,0%,54%,0%,0.0
1797,9f1641c08cf8fbe2,Shannon Gugerty,15,7,0,0,"5'10""",155,"71""",Orthodox,"Dec,30,1981",1.25,39%,1.88,58%,2.13,27%,50%,27%,3.4
1798,01afe0916a40c7c5,Shavkat Rakhmonov,13,0,0,0,"6'1""",170,"77""",Orthodox,"Oct,23,1994",2.79,52%,1.93,50%,0.00,0%,100%,0%,3.2
1799,ca2efc9d7d523c43,Shawn Jordan,19,8,0,0,"6'0""",260,"75""",Southpaw,"Oct,21,1984",2.87,50%,3.30,47%,1.97,38%,76%,38%,0.1
1800,8ef4a91ac694b7ce,Shayna Baszler,15,11,0,0,"5'7""",135,--,Orthodox,"Aug,08,1980",2.49,30%,6.36,51%,0.67,18%,44%,18%,1.3
1801,837d30395faca41e,Sheila Gaff,9,7,0,0,"5'5""",135,--,Orthodox,"Dec,29,1989",1.60,50%,2.89,28%,0.00,0%,20%,0%,0.0
1802,ec2d13a87d3d9541,Sheldon Westcott,10,3,1,0,"6'1""",170,"71""",Southpaw,"Aug,20,1984",2.26,40%,3.73,37%,3.23,37%,14%,37%,0.0
1803,e670f8cc2969a789,Sherman Pendergarst,11,18,0,1,"6'1""",235,--,Orthodox,"Aug,01,1967",1.23,36%,3.08,16%,4.62,100%,0%,100%,0.0
1804,0d62719b1dcf7c40,Sheymon Moraes,11,4,0,0,"5'8""",145,"72""",Orthodox,"Oct,11,1990",3.00,42%,3.64,63%,0.00,0%,53%,0%,0.0
1805,4665f9f909cd7214,Shinsho Anzai,10,3,0,0,"5'7""",170,"70""",Orthodox,"Dec,01,1985",3.23,58%,3.75,45%,1.83,16%,75%,16%,0.0
1806,7b6e40a73b567072,Shonie Carter,51,31,7,1,"5'10""",170,--,Southpaw,"May,03,1972",1.62,36%,2.32,47%,0.75,66%,75%,66%,0.0
1807,10657c60ce349e0f,Shunichi Shimizu,30,18,11,1,"5'5""",135,--,Orthodox,"Jan,31,1985",0.14,33%,4.68,30%,0.00,0%,0%,0%,0.0
1808,4234f0097c83fa62,Sijara Eubanks,7,6,0,0,"5'4""",135,"67""",Orthodox,"Apr,27,1985",4.52,43%,3.69,57%,1.88,46%,65%,46%,0.4
